gene_stable_id	transcript_stable_id	protein_stable_id	xref_id
ENSMYVG00000000160	ENSMYVT00000000246	ENSMYVP00000000221	GO:0004672
ENSMYVG00000000160	ENSMYVT00000000246	ENSMYVP00000000221	GO:0004674
ENSMYVG00000000160	ENSMYVT00000000246	ENSMYVP00000000221	GO:0005524
ENSMYVG00000000160	ENSMYVT00000000246	ENSMYVP00000000221	GO:0006468
ENSMYVG00000000162			ZDB-GENE-040723-3
ENSMYVG00000000162	ENSMYVT00000000238	ENSMYVP00000000212	GO:0005524
ENSMYVG00000000162	ENSMYVT00000000238	ENSMYVP00000000212	GO:0016020
ENSMYVG00000000162	ENSMYVT00000000238	ENSMYVP00000000212	GO:0016887
ENSMYVG00000000162	ENSMYVT00000000238	ENSMYVP00000000212	GO:0055085
ENSMYVG00000000162	ENSMYVT00000000238	ENSMYVP00000000212	GO:0140359
ENSMYVG00000000163			HGNC:30700
ENSMYVG00000000163	ENSMYVT00000000243	ENSMYVP00000000218	GO:0006355
ENSMYVG00000000163	ENSMYVT00000000265	ENSMYVP00000000238	GO:0006355
ENSMYVG00000000165	ENSMYVT00000000240	ENSMYVP00000000215	GO:0003906
ENSMYVG00000000165	ENSMYVT00000000240	ENSMYVP00000000215	GO:0005515
ENSMYVG00000000165	ENSMYVT00000000240	ENSMYVP00000000215	GO:0006302
ENSMYVG00000000165	ENSMYVT00000000240	ENSMYVP00000000215	GO:0008408
ENSMYVG00000000165	ENSMYVT00000000253	ENSMYVP00000000227	GO:0003906
ENSMYVG00000000165	ENSMYVT00000000253	ENSMYVP00000000227	GO:0006302
ENSMYVG00000000165	ENSMYVT00000000253	ENSMYVP00000000227	GO:0008408
ENSMYVG00000000166			HGNC:3638
ENSMYVG00000000168	ENSMYVT00000000249	ENSMYVP00000000224	GO:0004553
ENSMYVG00000000168	ENSMYVT00000000249	ENSMYVP00000000224	GO:0005975
ENSMYVG00000000168	ENSMYVT00000000256	ENSMYVP00000000230	GO:0004553
ENSMYVG00000000168	ENSMYVT00000000256	ENSMYVP00000000230	GO:0005975
ENSMYVG00000000169	ENSMYVT00000000248	ENSMYVP00000000223	GO:0004735
ENSMYVG00000000169	ENSMYVT00000000248	ENSMYVP00000000223	GO:0006561
ENSMYVG00000000171			HGNC:9533
ENSMYVG00000000171	ENSMYVT00000000252	ENSMYVP00000000226	GO:0005839
ENSMYVG00000000171	ENSMYVT00000000252	ENSMYVP00000000226	GO:0006511
ENSMYVG00000000171	ENSMYVT00000000252	ENSMYVP00000000226	GO:0019773
ENSMYVG00000000171	ENSMYVT00000000252	ENSMYVP00000000226	GO:0051603
ENSMYVG00000000172	ENSMYVT00000000255	ENSMYVP00000000229	GO:0003777
ENSMYVG00000000172	ENSMYVT00000000255	ENSMYVP00000000229	GO:0005524
ENSMYVG00000000172	ENSMYVT00000000255	ENSMYVP00000000229	GO:0007018
ENSMYVG00000000172	ENSMYVT00000000255	ENSMYVP00000000229	GO:0008017
ENSMYVG00000000173			HGNC:14950
ENSMYVG00000000173	ENSMYVT00000000258	ENSMYVP00000000232	GO:0000123
ENSMYVG00000000173	ENSMYVT00000000272	ENSMYVP00000000244	GO:0000123
ENSMYVG00000000174			HGNC:30216
ENSMYVG00000000174	ENSMYVT00000000259	ENSMYVP00000000233	GO:0007034
ENSMYVG00000000176			HGNC:11785
ENSMYVG00000000178	ENSMYVT00000000264	ENSMYVP00000000237	GO:0004672
ENSMYVG00000000178	ENSMYVT00000000264	ENSMYVP00000000237	GO:0005524
ENSMYVG00000000178	ENSMYVT00000000264	ENSMYVP00000000237	GO:0006468
ENSMYVG00000000179	ENSMYVT00000000270	ENSMYVP00000000242	GO:0003682
ENSMYVG00000000180			HGNC:9255
ENSMYVG00000000180	ENSMYVT00000000267	ENSMYVP00000000239	GO:0000413
ENSMYVG00000000180	ENSMYVT00000000267	ENSMYVP00000000239	GO:0003755
ENSMYVG00000000180	ENSMYVT00000000267	ENSMYVP00000000239	GO:0006457
ENSMYVG00000000183	ENSMYVT00000000269	ENSMYVP00000000241	GO:0000287
ENSMYVG00000000183	ENSMYVT00000000269	ENSMYVP00000000241	GO:0005737
ENSMYVG00000000183	ENSMYVT00000000269	ENSMYVP00000000241	GO:0008253
ENSMYVG00000000185			HGNC:6040
ENSMYVG00000000185	ENSMYVT00000000274	ENSMYVP00000000246	GO:0004672
ENSMYVG00000000185	ENSMYVT00000000274	ENSMYVP00000000246	GO:0005515
ENSMYVG00000000185	ENSMYVT00000000274	ENSMYVP00000000246	GO:0005524
ENSMYVG00000000185	ENSMYVT00000000274	ENSMYVP00000000246	GO:0006468
ENSMYVG00000000185	ENSMYVT00000000280	ENSMYVP00000000252	GO:0004672
ENSMYVG00000000185	ENSMYVT00000000280	ENSMYVP00000000252	GO:0005515
ENSMYVG00000000185	ENSMYVT00000000280	ENSMYVP00000000252	GO:0005524
ENSMYVG00000000185	ENSMYVT00000000280	ENSMYVP00000000252	GO:0006468
ENSMYVG00000000187			HGNC:33731
ENSMYVG00000000187	ENSMYVT00000000284	ENSMYVP00000000256	GO:0043565
ENSMYVG00000000188			HGNC:1705
ENSMYVG00000000189			HGNC:18752
ENSMYVG00000000190	ENSMYVT00000000285	ENSMYVP00000000257	GO:0004521
ENSMYVG00000000190	ENSMYVT00000000285	ENSMYVP00000000257	GO:0042274
ENSMYVG00000000190	ENSMYVT00000000301	ENSMYVP00000000273	GO:0004521
ENSMYVG00000000190	ENSMYVT00000000301	ENSMYVP00000000273	GO:0042274
ENSMYVG00000000191			HGNC:13312
ENSMYVG00000000191	ENSMYVT00000000282	ENSMYVP00000000255	GO:0003735
ENSMYVG00000000191	ENSMYVT00000000282	ENSMYVP00000000255	GO:0005739
ENSMYVG00000000192	ENSMYVT00000000283	ENSMYVP00000000254	GO:0004672
ENSMYVG00000000192	ENSMYVT00000000283	ENSMYVP00000000254	GO:0005524
ENSMYVG00000000192	ENSMYVT00000000283	ENSMYVP00000000254	GO:0006468
ENSMYVG00000000192	ENSMYVT00000000294	ENSMYVP00000000266	GO:0004672
ENSMYVG00000000192	ENSMYVT00000000294	ENSMYVP00000000266	GO:0005524
ENSMYVG00000000192	ENSMYVT00000000294	ENSMYVP00000000266	GO:0006468
ENSMYVG00000000193			HGNC:6664
ENSMYVG00000000194	ENSMYVT00000000286	ENSMYVP00000000258	GO:0046982
ENSMYVG00000000194	ENSMYVT00000000286	ENSMYVP00000000258	GO:0071821
ENSMYVG00000000194	ENSMYVT00000000300	ENSMYVP00000000272	GO:0046982
ENSMYVG00000000194	ENSMYVT00000000300	ENSMYVP00000000272	GO:0071821
ENSMYVG00000000196			ZDB-GENE-030826-24
ENSMYVG00000000197			HGNC:24449
ENSMYVG00000000198			HGNC:8029
ENSMYVG00000000198	ENSMYVT00000000297	ENSMYVP00000000269	GO:0035556
ENSMYVG00000000199			HGNC:11655
ENSMYVG00000000199	ENSMYVT00000000293	ENSMYVP00000000265	GO:0016491
ENSMYVG00000000199	ENSMYVT00000000299	ENSMYVP00000000271	GO:0016491
ENSMYVG00000000199	ENSMYVT00000000307	ENSMYVP00000000277	GO:0016491
ENSMYVG00000000200			HGNC:17800
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0000166
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0000287
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0003723
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0004826
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0005524
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0005737
ENSMYVG00000000200	ENSMYVT00000000296	ENSMYVP00000000268	GO:0006432
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0000166
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0000287
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0003723
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0004826
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0005524
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0005737
ENSMYVG00000000200	ENSMYVT00000000308	ENSMYVP00000000278	GO:0006432
ENSMYVG00000000203			HGNC:13556
ENSMYVG00000000203	ENSMYVT00000000306	ENSMYVP00000000276	GO:0005515
ENSMYVG00000000203	ENSMYVT00000000306	ENSMYVP00000000276	GO:0060271
ENSMYVG00000000203	ENSMYVT00000000320	ENSMYVP00000000288	GO:0005515
ENSMYVG00000000203	ENSMYVT00000000320	ENSMYVP00000000288	GO:0060271
ENSMYVG00000000203	ENSMYVT00000000333	ENSMYVP00000000299	GO:0005515
ENSMYVG00000000203	ENSMYVT00000000333	ENSMYVP00000000299	GO:0060271
ENSMYVG00000000207			HGNC:13243
ENSMYVG00000000207	ENSMYVT00000000310	ENSMYVP00000000280	GO:0016020
ENSMYVG00000000207	ENSMYVT00000000310	ENSMYVP00000000280	GO:0022857
ENSMYVG00000000207	ENSMYVT00000000310	ENSMYVP00000000280	GO:0055085
ENSMYVG00000000207	ENSMYVT00000000321	ENSMYVP00000000289	GO:0016020
ENSMYVG00000000207	ENSMYVT00000000321	ENSMYVP00000000289	GO:0022857
ENSMYVG00000000207	ENSMYVT00000000321	ENSMYVP00000000289	GO:0055085
ENSMYVG00000000209			HGNC:16347
ENSMYVG00000000210			HGNC:6948
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0003677
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0003688
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0005524
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0005634
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0006260
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0006270
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0032508
ENSMYVG00000000210	ENSMYVT00000000316	ENSMYVP00000000285	GO:0042555
ENSMYVG00000000211	ENSMYVT00000000315	ENSMYVP00000000284	GO:0004672
ENSMYVG00000000211	ENSMYVT00000000315	ENSMYVP00000000284	GO:0005524
ENSMYVG00000000211	ENSMYVT00000000315	ENSMYVP00000000284	GO:0006468
ENSMYVG00000000213	ENSMYVT00000000314	ENSMYVP00000000283	GO:0005042
ENSMYVG00000000213	ENSMYVT00000000314	ENSMYVP00000000283	GO:0005515
ENSMYVG00000000213	ENSMYVT00000000314	ENSMYVP00000000283	GO:0007165
ENSMYVG00000000213	ENSMYVT00000000314	ENSMYVP00000000283	GO:0016020
ENSMYVG00000000213	ENSMYVT00000000314	ENSMYVP00000000283	GO:0038007
ENSMYVG00000000213	ENSMYVT00000000327	ENSMYVP00000000295	GO:0005042
ENSMYVG00000000213	ENSMYVT00000000327	ENSMYVP00000000295	GO:0016020
ENSMYVG00000000213	ENSMYVT00000000327	ENSMYVP00000000295	GO:0038007
ENSMYVG00000000217			HGNC:17940
ENSMYVG00000000217	ENSMYVT00000000322	ENSMYVP00000000290	GO:0003676
ENSMYVG00000000217	ENSMYVT00000000322	ENSMYVP00000000290	GO:0003723
ENSMYVG00000000218	ENSMYVT00000000323	ENSMYVP00000000291	GO:0003824
ENSMYVG00000000218	ENSMYVT00000000334	ENSMYVP00000000300	GO:0003824
ENSMYVG00000000219			HGNC:29205
ENSMYVG00000000219	ENSMYVT00000000325	ENSMYVP00000000293	GO:0006749
ENSMYVG00000000219	ENSMYVT00000000325	ENSMYVP00000000293	GO:0050313
ENSMYVG00000000219	ENSMYVT00000000340	ENSMYVP00000000305	GO:0006749
ENSMYVG00000000219	ENSMYVT00000000340	ENSMYVP00000000305	GO:0050313
ENSMYVG00000000221			MGI:1918925
ENSMYVG00000000222	ENSMYVT00000000330	ENSMYVP00000000297	GO:0003950
ENSMYVG00000000225	ENSMYVT00000000335	ENSMYVP00000000301	GO:0005515
ENSMYVG00000000226	ENSMYVT00000000337	ENSMYVP00000000303	GO:0005216
ENSMYVG00000000226	ENSMYVT00000000337	ENSMYVP00000000303	GO:0005249
ENSMYVG00000000226	ENSMYVT00000000337	ENSMYVP00000000303	GO:0006811
ENSMYVG00000000226	ENSMYVT00000000337	ENSMYVP00000000303	GO:0006813
ENSMYVG00000000226	ENSMYVT00000000337	ENSMYVP00000000303	GO:0016020
ENSMYVG00000000226	ENSMYVT00000000337	ENSMYVP00000000303	GO:0055085
ENSMYVG00000000227	ENSMYVT00000000338	ENSMYVP00000000304	GO:0006886
ENSMYVG00000000227	ENSMYVT00000000338	ENSMYVP00000000304	GO:0006888
ENSMYVG00000000227	ENSMYVT00000000338	ENSMYVP00000000304	GO:0008270
ENSMYVG00000000227	ENSMYVT00000000338	ENSMYVP00000000304	GO:0030127
ENSMYVG00000000229			HGNC:8966
ENSMYVG00000000230	ENSMYVT00000000343	ENSMYVP00000000308	GO:0046872
ENSMYVG00000000232	ENSMYVT00000000345	ENSMYVP00000000310	GO:0004843
ENSMYVG00000000232	ENSMYVT00000000345	ENSMYVP00000000310	GO:0016579
ENSMYVG00000000232	ENSMYVT00000000356	ENSMYVP00000000320	GO:0004843
ENSMYVG00000000232	ENSMYVT00000000356	ENSMYVP00000000320	GO:0016579
ENSMYVG00000000233	ENSMYVT00000000349	ENSMYVP00000000314	GO:0060147
ENSMYVG00000000234			HGNC:19684
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0000278
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0000287
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0004672
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0004715
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0005524
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0005634
ENSMYVG00000000234	ENSMYVT00000000350	ENSMYVP00000000315	GO:0006468
ENSMYVG00000000237	ENSMYVT00000000351	ENSMYVP00000000316	GO:0004252
ENSMYVG00000000237	ENSMYVT00000000351	ENSMYVP00000000316	GO:0005515
ENSMYVG00000000237	ENSMYVT00000000351	ENSMYVP00000000316	GO:0006508
ENSMYVG00000000238			ZDB-GENE-040801-90
ENSMYVG00000000238	ENSMYVT00000000353	ENSMYVP00000000318	GO:0004722
ENSMYVG00000000238	ENSMYVT00000000353	ENSMYVP00000000318	GO:0006470
ENSMYVG00000000238	ENSMYVT00000000353	ENSMYVP00000000318	GO:0043169
ENSMYVG00000000241	ENSMYVT00000000358	ENSMYVP00000000321	GO:0007155
ENSMYVG00000000241	ENSMYVT00000000358	ENSMYVP00000000321	GO:0016020
ENSMYVG00000000241	ENSMYVT00000000358	ENSMYVP00000000321	GO:0042246
ENSMYVG00000000241	ENSMYVT00000000365	ENSMYVP00000000329	GO:0007155
ENSMYVG00000000241	ENSMYVT00000000365	ENSMYVP00000000329	GO:0016020
ENSMYVG00000000241	ENSMYVT00000000365	ENSMYVP00000000329	GO:0042246
ENSMYVG00000000241	ENSMYVT00000000370	ENSMYVP00000000333	GO:0007155
ENSMYVG00000000241	ENSMYVT00000000370	ENSMYVP00000000333	GO:0016020
ENSMYVG00000000241	ENSMYVT00000000370	ENSMYVP00000000333	GO:0042246
ENSMYVG00000000242	ENSMYVT00000000359	ENSMYVP00000000323	GO:0004984
ENSMYVG00000000242	ENSMYVT00000000359	ENSMYVP00000000323	GO:0005549
ENSMYVG00000000242	ENSMYVT00000000359	ENSMYVP00000000323	GO:0007608
ENSMYVG00000000242	ENSMYVT00000000359	ENSMYVP00000000323	GO:0016020
ENSMYVG00000000245			HGNC:5439
ENSMYVG00000000245	ENSMYVT00000000362	ENSMYVP00000000326	GO:0003779
ENSMYVG00000000245	ENSMYVT00000000362	ENSMYVP00000000326	GO:0007015
ENSMYVG00000000245	ENSMYVT00000000362	ENSMYVP00000000326	GO:0015629
ENSMYVG00000000246			HGNC:2060
ENSMYVG00000000246	ENSMYVT00000000364	ENSMYVP00000000328	GO:0005509
ENSMYVG00000000246	ENSMYVT00000000364	ENSMYVP00000000328	GO:0005515
ENSMYVG00000000246	ENSMYVT00000000364	ENSMYVP00000000328	GO:0005783
ENSMYVG00000000246	ENSMYVT00000000364	ENSMYVP00000000328	GO:0006457
ENSMYVG00000000246	ENSMYVT00000000364	ENSMYVP00000000328	GO:0051082
ENSMYVG00000000246	ENSMYVT00000000380	ENSMYVP00000000342	GO:0005509
ENSMYVG00000000246	ENSMYVT00000000380	ENSMYVP00000000342	GO:0005515
ENSMYVG00000000246	ENSMYVT00000000380	ENSMYVP00000000342	GO:0005783
ENSMYVG00000000246	ENSMYVT00000000380	ENSMYVP00000000342	GO:0006457
ENSMYVG00000000246	ENSMYVT00000000380	ENSMYVP00000000342	GO:0051082
ENSMYVG00000000247	ENSMYVT00000000367	ENSMYVP00000000330	GO:0003723
ENSMYVG00000000247	ENSMYVT00000000367	ENSMYVP00000000330	GO:0005525
ENSMYVG00000000247	ENSMYVT00000000372	ENSMYVP00000000335	GO:0003723
ENSMYVG00000000247	ENSMYVT00000000372	ENSMYVP00000000335	GO:0005525
ENSMYVG00000000249			HGNC:4511
ENSMYVG00000000249	ENSMYVT00000000369	ENSMYVP00000000332	GO:0016020
ENSMYVG00000000249	ENSMYVT00000000384	ENSMYVP00000000347	GO:0016020
ENSMYVG00000000249	ENSMYVT00000000389	ENSMYVP00000000352	GO:0016020
ENSMYVG00000000250			HGNC:8868
ENSMYVG00000000250	ENSMYVT00000000368	ENSMYVP00000000331	GO:0003676
ENSMYVG00000000252	ENSMYVT00000000373	ENSMYVP00000000336	GO:0005839
ENSMYVG00000000252	ENSMYVT00000000373	ENSMYVP00000000336	GO:0019774
ENSMYVG00000000252	ENSMYVT00000000373	ENSMYVP00000000336	GO:0043161
ENSMYVG00000000252	ENSMYVT00000000373	ENSMYVP00000000336	GO:0051603
ENSMYVG00000000252	ENSMYVT00000000383	ENSMYVP00000000346	GO:0005839
ENSMYVG00000000252	ENSMYVT00000000383	ENSMYVP00000000346	GO:0019774
ENSMYVG00000000252	ENSMYVT00000000383	ENSMYVP00000000346	GO:0043161
ENSMYVG00000000252	ENSMYVT00000000383	ENSMYVP00000000346	GO:0051603
ENSMYVG00000000254			HGNC:10069
ENSMYVG00000000254	ENSMYVT00000000379	ENSMYVP00000000343	GO:0005515
ENSMYVG00000000255	ENSMYVT00000000375	ENSMYVP00000000338	GO:0005576
ENSMYVG00000000255	ENSMYVT00000000375	ENSMYVP00000000338	GO:0008083
ENSMYVG00000000257	ENSMYVT00000000390	ENSMYVP00000000351	GO:0004672
ENSMYVG00000000257	ENSMYVT00000000390	ENSMYVP00000000351	GO:0005524
ENSMYVG00000000257	ENSMYVT00000000390	ENSMYVP00000000351	GO:0006468
ENSMYVG00000000259			HGNC:14004
ENSMYVG00000000259	ENSMYVT00000000392	ENSMYVP00000000354	GO:0004386
ENSMYVG00000000259	ENSMYVT00000000392	ENSMYVP00000000354	GO:0046872
ENSMYVG00000000260			HGNC:10662
ENSMYVG00000000260	ENSMYVT00000000382	ENSMYVP00000000345	GO:0005515
ENSMYVG00000000261			HGNC:16235
ENSMYVG00000000261	ENSMYVT00000000385	ENSMYVP00000000348	GO:0016671
ENSMYVG00000000261	ENSMYVT00000000397	ENSMYVP00000000359	GO:0016671
ENSMYVG00000000262	ENSMYVT00000000386	ENSMYVP00000000349	GO:0005515
ENSMYVG00000000262	ENSMYVT00000000386	ENSMYVP00000000349	GO:0006368
ENSMYVG00000000262	ENSMYVT00000000386	ENSMYVP00000000349	GO:0030891
ENSMYVG00000000262	ENSMYVT00000000386	ENSMYVP00000000349	GO:0070449
ENSMYVG00000000262	ENSMYVT00000000394	ENSMYVP00000000356	GO:0005515
ENSMYVG00000000262	ENSMYVT00000000394	ENSMYVP00000000356	GO:0006368
ENSMYVG00000000262	ENSMYVT00000000394	ENSMYVP00000000356	GO:0030891
ENSMYVG00000000262	ENSMYVT00000000394	ENSMYVP00000000356	GO:0070449
ENSMYVG00000000263	ENSMYVT00000000387	ENSMYVP00000000350	GO:0005515
ENSMYVG00000000265			HGNC:29387
ENSMYVG00000000265	ENSMYVT00000000393	ENSMYVP00000000355	GO:0005515
ENSMYVG00000000265	ENSMYVT00000000403	ENSMYVP00000000365	GO:0005515
ENSMYVG00000000265	ENSMYVT00000000416	ENSMYVP00000000378	GO:0005515
ENSMYVG00000000266	ENSMYVT00000000391	ENSMYVP00000000353	GO:0000122
ENSMYVG00000000266	ENSMYVT00000000391	ENSMYVP00000000353	GO:0017054
ENSMYVG00000000266	ENSMYVT00000000391	ENSMYVP00000000353	GO:0046982
ENSMYVG00000000266	ENSMYVT00000000391	ENSMYVP00000000353	GO:0140223
ENSMYVG00000000266	ENSMYVT00000000402	ENSMYVP00000000364	GO:0000122
ENSMYVG00000000266	ENSMYVT00000000402	ENSMYVP00000000364	GO:0017054
ENSMYVG00000000266	ENSMYVT00000000402	ENSMYVP00000000364	GO:0046982
ENSMYVG00000000266	ENSMYVT00000000402	ENSMYVP00000000364	GO:0140223
ENSMYVG00000000267			HGNC:6139
ENSMYVG00000000267	ENSMYVT00000000395	ENSMYVP00000000357	GO:0005515
ENSMYVG00000000267	ENSMYVT00000000405	ENSMYVP00000000367	GO:0005515
ENSMYVG00000000268			HGNC:4688
ENSMYVG00000000268	ENSMYVT00000000396	ENSMYVP00000000358	GO:0004553
ENSMYVG00000000268	ENSMYVT00000000396	ENSMYVP00000000358	GO:0005515
ENSMYVG00000000268	ENSMYVT00000000396	ENSMYVP00000000358	GO:0005975
ENSMYVG00000000268	ENSMYVT00000000404	ENSMYVP00000000366	GO:0004553
ENSMYVG00000000268	ENSMYVT00000000404	ENSMYVP00000000366	GO:0005515
ENSMYVG00000000268	ENSMYVT00000000404	ENSMYVP00000000366	GO:0005975
ENSMYVG00000000269	ENSMYVT00000000398	ENSMYVP00000000360	GO:0016020
ENSMYVG00000000269	ENSMYVT00000000398	ENSMYVP00000000360	GO:0022857
ENSMYVG00000000269	ENSMYVT00000000398	ENSMYVP00000000360	GO:0055085
ENSMYVG00000000270			HGNC:31022
ENSMYVG00000000271			HGNC:24170
ENSMYVG00000000271	ENSMYVT00000000400	ENSMYVP00000000362	GO:0006364
ENSMYVG00000000271	ENSMYVT00000000400	ENSMYVP00000000362	GO:0019843
ENSMYVG00000000273	ENSMYVT00000000407	ENSMYVP00000000369	GO:0005515
ENSMYVG00000000273	ENSMYVT00000000426	ENSMYVP00000000387	GO:0005515
ENSMYVG00000000274			HGNC:14422
ENSMYVG00000000275			HGNC:5381
ENSMYVG00000000275	ENSMYVT00000000413	ENSMYVP00000000376	GO:0004222
ENSMYVG00000000275	ENSMYVT00000000413	ENSMYVP00000000376	GO:0006508
ENSMYVG00000000275	ENSMYVT00000000413	ENSMYVP00000000376	GO:0046872
ENSMYVG00000000276	ENSMYVT00000000408	ENSMYVP00000000370	GO:0005515
ENSMYVG00000000277			HGNC:1632
ENSMYVG00000000280			HGNC:16135
ENSMYVG00000000280	ENSMYVT00000000412	ENSMYVP00000000374	GO:0016020
ENSMYVG00000000280	ENSMYVT00000000412	ENSMYVP00000000374	GO:0046513
ENSMYVG00000000280	ENSMYVT00000000412	ENSMYVP00000000374	GO:0050291
ENSMYVG00000000282	ENSMYVT00000000415	ENSMYVP00000000377	GO:0000981
ENSMYVG00000000282	ENSMYVT00000000415	ENSMYVP00000000377	GO:0003677
ENSMYVG00000000282	ENSMYVT00000000415	ENSMYVP00000000377	GO:0006355
ENSMYVG00000000282	ENSMYVT00000000421	ENSMYVP00000000383	GO:0000981
ENSMYVG00000000282	ENSMYVT00000000421	ENSMYVP00000000383	GO:0003677
ENSMYVG00000000282	ENSMYVT00000000421	ENSMYVP00000000383	GO:0006355
ENSMYVG00000000282	ENSMYVT00000000427	ENSMYVP00000000388	GO:0000981
ENSMYVG00000000282	ENSMYVT00000000427	ENSMYVP00000000388	GO:0003677
ENSMYVG00000000282	ENSMYVT00000000427	ENSMYVP00000000388	GO:0006355
ENSMYVG00000000282	ENSMYVT00000000444	ENSMYVP00000000405	GO:0000981
ENSMYVG00000000282	ENSMYVT00000000444	ENSMYVP00000000405	GO:0003677
ENSMYVG00000000282	ENSMYVT00000000444	ENSMYVP00000000405	GO:0006355
ENSMYVG00000000283			ZDB-GENE-040426-2729
ENSMYVG00000000285			HGNC:9623
ENSMYVG00000000286			HGNC:3477
ENSMYVG00000000289			HGNC:9344
ENSMYVG00000000289	ENSMYVT00000000428	ENSMYVP00000000389	GO:0006508
ENSMYVG00000000289	ENSMYVT00000000428	ENSMYVP00000000389	GO:0070008
ENSMYVG00000000290	ENSMYVT00000000443	ENSMYVP00000000404	GO:0003676
ENSMYVG00000000290	ENSMYVT00000000443	ENSMYVP00000000404	GO:0006139
ENSMYVG00000000290	ENSMYVT00000000443	ENSMYVP00000000404	GO:0008408
ENSMYVG00000000290	ENSMYVT00000000454	ENSMYVP00000000415	GO:0003676
ENSMYVG00000000290	ENSMYVT00000000454	ENSMYVP00000000415	GO:0006139
ENSMYVG00000000290	ENSMYVT00000000454	ENSMYVP00000000415	GO:0008408
ENSMYVG00000000290	ENSMYVT00000000473	ENSMYVP00000000433	GO:0003676
ENSMYVG00000000290	ENSMYVT00000000473	ENSMYVP00000000433	GO:0006139
ENSMYVG00000000290	ENSMYVT00000000473	ENSMYVP00000000433	GO:0008408
ENSMYVG00000000292	ENSMYVT00000000436	ENSMYVP00000000397	GO:0003953
ENSMYVG00000000292	ENSMYVT00000000436	ENSMYVP00000000397	GO:0005515
ENSMYVG00000000292	ENSMYVT00000000436	ENSMYVP00000000397	GO:0007165
ENSMYVG00000000292	ENSMYVT00000000436	ENSMYVP00000000397	GO:0034128
ENSMYVG00000000292	ENSMYVT00000000436	ENSMYVP00000000397	GO:0035591
ENSMYVG00000000292	ENSMYVT00000000436	ENSMYVP00000000397	GO:0048678
ENSMYVG00000000292	ENSMYVT00000000457	ENSMYVP00000000417	GO:0003953
ENSMYVG00000000292	ENSMYVT00000000457	ENSMYVP00000000417	GO:0005515
ENSMYVG00000000292	ENSMYVT00000000457	ENSMYVP00000000417	GO:0007165
ENSMYVG00000000292	ENSMYVT00000000457	ENSMYVP00000000417	GO:0034128
ENSMYVG00000000292	ENSMYVT00000000457	ENSMYVP00000000417	GO:0035591
ENSMYVG00000000292	ENSMYVT00000000457	ENSMYVP00000000417	GO:0048678
ENSMYVG00000000292	ENSMYVT00000000468	ENSMYVP00000000428	GO:0003953
ENSMYVG00000000292	ENSMYVT00000000468	ENSMYVP00000000428	GO:0005515
ENSMYVG00000000292	ENSMYVT00000000468	ENSMYVP00000000428	GO:0007165
ENSMYVG00000000292	ENSMYVT00000000468	ENSMYVP00000000428	GO:0034128
ENSMYVG00000000292	ENSMYVT00000000468	ENSMYVP00000000428	GO:0035591
ENSMYVG00000000292	ENSMYVT00000000468	ENSMYVP00000000428	GO:0048678
ENSMYVG00000000292	ENSMYVT00000000479	ENSMYVP00000000439	GO:0003953
ENSMYVG00000000292	ENSMYVT00000000479	ENSMYVP00000000439	GO:0005515
ENSMYVG00000000292	ENSMYVT00000000479	ENSMYVP00000000439	GO:0007165
ENSMYVG00000000292	ENSMYVT00000000479	ENSMYVP00000000439	GO:0034128
ENSMYVG00000000292	ENSMYVT00000000479	ENSMYVP00000000439	GO:0035591
ENSMYVG00000000292	ENSMYVT00000000479	ENSMYVP00000000439	GO:0048678
ENSMYVG00000000295			HGNC:616
ENSMYVG00000000296			HGNC:1608
